USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  25944 17216 ?        Ss   janv.19   0:01 /usr/lib/systemd/systemd --switched-root --system --deserialize=55
sheepde+    8774  0.0  0.3 1462124848 244492 ?   Sl   janv.19   0:02 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=242 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4719001612 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5213452839935077374,9468611449756121166,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709213075998952
sheepde+    8857  0.0  0.3 1460316456 203940 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=227 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4723002034 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10824089422818798913,9986641988224615075,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709199020371217
sheepde+    8881  0.0  0.3 1460447316 230356 ?   Sl   janv.19   0:03 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=268 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4723443832 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,18369340558069224572,7735154880954032262,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709237439087026
sheepde+    8890  0.0  0.4 1462186684 283480 ?   Sl   janv.19   0:07 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=269 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4723466279 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,12526694758218232778,6114841163769797471,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709238376128875
sheepde+    8910  0.0  0.2 1460319464 189712 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=226 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4725103549 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,1352422392141630268,2601212921501020762,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709198083329368
sheepde+    8932  0.0  0.2 1460298592 179456 ?   Sl   janv.19   0:01 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=270 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4725970081 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17209206527262503747,1485380549686648033,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709239313170724
sheepde+    8950  0.0  0.3 1460450164 199928 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=229 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4726145964 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2019764316809378095,522496842524694495,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709200894454915
sheepde+    8959  0.0  0.3 1460362704 202544 ?   Sl   janv.19   0:01 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=228 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4726183226 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,18438295030019807690,4638905778407543758,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709199957413066
sheepde+    9052  0.0  0.2 1460310756 193004 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=237 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4728258064 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,14868966738975062955,631949096532061161,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709208390789707
sheepde+    9065  0.0  0.2 1460264560 181516 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=32 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4729316062 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10124634101960599535,16654525055705226795,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709016297210662
sheepde+    9080  0.0  0.2 1460263004 169636 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=31 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4730348203 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,10034343214332975461,14670812982898560044,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709015360168813
sheepde+    9103  0.0  0.3 1460290480 198496 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4731000769 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2198120188318098571,10237779850801188837,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709017234252511
sheepde+    9114  0.0  0.2 1460276140 135204 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=274 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4731027741 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,1058399689534550004,6910839656521052849,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709243061338120
sheepde+    9138  0.0  0.3 1460278656 198308 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=34 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4731412765 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17746425852656768336,6248216857413028930,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709018171294360
sheepde+    9160  0.0  0.4 1460473696 286472 ?   Sl   janv.19   0:58 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=276 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4732501715 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,12433014416919530661,13594264254593009633,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709244935421818
sheepde+    9169  0.0  0.3 1460289400 201408 ?   Sl   janv.19   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=35 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4733065971 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7365795177274227996,540137585262487120,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709019108336209
sheepde+    9193  0.0  0.4 1460465364 272756 ?   Sl   janv.19   0:57 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=277 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4733656241 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9720564725934654749,5613183457808747874,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709245872463667
sheepde+    9216  0.0  0.4 1460465368 287296 ?   Sl   janv.19   1:02 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=278 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=4734127345 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6394490421391459796,4878140708845894621,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709246809505516
sheepde+   10020  0.0  0.2 1460297564 175636 ?   Sl   janv.19   0:04 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=290 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=5136140896 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6202076193199505274,10267710014333918455,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709258054007704
sheepde+   10094  0.0  0.2 1460381804 181644 ?   Sl   janv.19   0:04 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7940 --enable-crash-reporter=cf1827dc-4e2b-4aa6-8ea1-2c07a2980d3b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=294 --time-ticks-at-unix-epoch=-1768850553560350 --launch-time-ticks=5170504230 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5433940779077289890,13421960485355492408,2097152 --field-trial-handle=3,i,17136195269518335708,2804156880427201358,262144 --disable-features=EyeDropper --variations-seed-version=20260118-030036.422000 --trace-process-track-uuid=3190709261802175100
sheepde+   10104  0.0  0.4 1485164 264012 ?      Ssl  janv.19   0:00 /usr/bin/konsole
root       10108  0.0  0.0      0     0 ?        S    janv.19   0:00 [nvidia-drm/timeline-c4]
sheepde+   10114  0.0  0.0 233728 17832 pts/1    Ss+  janv.19   0:00 /bin/bash
sheepde+   10326  0.0  0.0   4116  1696 ?        Ss   janv.19   0:00 /usr/bin/fuse-overlayfs -o lowerdir=/run/user/1000/libpod/tmp/infra-container,upperdir=/home/sheepdestroyer/.local/share/containers/storage/overlay-containers/54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a/rootfs/upper,workdir=/home/sheepdestroyer/.local/share/containers/storage/overlay-containers/54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a/rootfs/work,private /home/sheepdestroyer/.local/share/containers/storage/overlay-containers/54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a/rootfs/merge
sheepde+   10335  0.0  0.0 192068  9184 ?        Ss   janv.19   0:07 /usr/bin/pasta --config-net -t 5002-5002:5000-5000 --dns-forward 169.254.1.1 -u none -T none -U none --no-map-gw --quiet --netns /run/user/1000/netns/netns-5956657c-d998-88dc-f73c-f7de3a8d63a5 --map-guest-addr 169.254.1.2
sheepde+   10337  0.0  0.0 234940  4264 ?        Ss   janv.19   0:00 /usr/bin/conmon --api-version 1 -c 54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a -u 54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a -r /usr/bin/crun -b /home/sheepdestroyer/.local/share/containers/storage/overlay-containers/54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a/userdata -p /run/user/1000/containers/overlay-containers/54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a/userdata/pidfile -n c8d1bbb334da-infra --exit-dir /run/user/1000/libpod/tmp/exits --persist-dir /run/user/1000/libpod/tmp/persist/54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a --full-attach -s -l journald --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/run/user/1000/containers/overlay-containers/54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a/userdata/oci-log --conmon-pidfile /run/user/1000/containers/overlay-containers/54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a/userdata/conmon.pid --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --storage-opt --exit-command-arg overlay.mount_program=/usr/bin/fuse-overlayfs --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg 54af6a8c736362af138e0b81e8cc151c383f92aab33a4b987b656f23ee6d726a
sheepde+   10339  0.0  0.0   1056   692 ?        Ss   janv.19   0:00 /catatonit -P
sheepde+   10342  0.0  0.0   5324  3068 ?        Ss   janv.19   0:00 /usr/bin/fuse-overlayfs -o lowerdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/l/MHQEAKGHXMRFOU5CDZSSQIC7UK:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/YCKEPLXTDNMVKLTBX57AOPFJ4E:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/KD7BZJF2K4RWGO3AKP42BHOBEE:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/V4M5HSULHDZGVYPOI627IXZDK5:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/W7L5TVUNOX2NRD7ZLAOCYUGZ5E:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/BH2C3X5ODYCC4B7LCFD666URH5:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/3N23QZ3SF7IMPPSGOFWDXZ56ML:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/XLCG5PVPJEV5OKCOYTDLB3QPO2,upperdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/b41972d3fde8aa99439e0f8210657426eb6da34e70f75bf888972c46c25ec692/diff,workdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/b41972d3fde8aa99439e0f8210657426eb6da34e70f75bf888972c46c25ec692/work /home/sheepdestroyer/.local/share/containers/storage/overlay/b41972d3fde8aa99439e0f8210657426eb6da34e70f75bf888972c46c25ec692/merged
sheepde+   10350  0.0  0.0 234940  4560 ?        Ss   janv.19   0:00 /usr/bin/conmon --api-version 1 -c 9e74d8087ec74f0c03cf7913409f660813363526e134a1af7e5315fbc55b2acb -u 9e74d8087ec74f0c03cf7913409f660813363526e134a1af7e5315fbc55b2acb -r /usr/bin/crun -b /home/sheepdestroyer/.local/share/containers/storage/overlay-containers/9e74d8087ec74f0c03cf7913409f660813363526e134a1af7e5315fbc55b2acb/userdata -p /run/user/1000/containers/overlay-containers/9e74d8087ec74f0c03cf7913409f660813363526e134a1af7e5315fbc55b2acb/userdata/pidfile -n sheepvibes-dev-redis --exit-dir /run/user/1000/libpod/tmp/exits --persist-dir /run/user/1000/libpod/tmp/persist/9e74d8087ec74f0c03cf7913409f660813363526e134a1af7e5315fbc55b2acb --full-attach -s -l journald --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/run/user/1000/containers/overlay-containers/9e74d8087ec74f0c03cf7913409f660813363526e134a1af7e5315fbc55b2acb/userdata/oci-log --conmon-pidfile /run/user/1000/containers/overlay-containers/9e74d8087ec74f0c03cf7913409f660813363526e134a1af7e5315fbc55b2acb/userdata/conmon.pid --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --storage-opt --exit-command-arg overlay.mount_program=/usr/bin/fuse-overlayfs --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg 9e74d8087ec74f0c03cf7913409f660813363526e134a1af7e5315fbc55b2acb
525286     10352  0.1  0.0  46028  9004 ?        Ssl  janv.19   1:26 redis-server *:6379
sheepde+   10392  0.0  0.0   7912  4572 ?        Ss   janv.19   0:02 /usr/bin/fuse-overlayfs -o lowerdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/l/PJECIHSN2DD4V7HR4ARMAJLFIL:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/FY2CXARHPLKC2FJZ4X7XRC4GB2:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/6U2BJESITSHLTB2DLXCBMRJ22W:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/HB2OPQBCUXULSN2BU5B5Q4WJVR:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/7JX2WLXAXFSGYBOE4PYIABNFQU:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/7PFG45IHJCVQV7BUJ3JM7UIG6K:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/B2X6A233Z5OIODT5UVIGXBOWZ4:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/RWH2XMRXCKJGYSM5QFU62QNLQ7:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/ODEX3LHPZ3LEXMKF4HI22ZLXK6:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/TGDIRL4GO73PGQFCAEA3562WZP:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/MGLCU2HI5YP4KDWP6SVLHQRETU:/home/sheepdestroyer/.local/share/containers/storage/overlay/l/BXBSWCNJO5HJJQHODIVS7444UH,upperdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/4842eec09f713034584dfcac3a4064ce0bccb10e4a4a312705ddb0b094e84c93/diff,workdir=/home/sheepdestroyer/.local/share/containers/storage/overlay/4842eec09f713034584dfcac3a4064ce0bccb10e4a4a312705ddb0b094e84c93/work /home/sheepdestroyer/.local/share/containers/storage/overlay/4842eec09f713034584dfcac3a4064ce0bccb10e4a4a312705ddb0b094e84c93/merged
sheepde+   10396  0.0  0.0 234940  4496 ?        Ss   janv.19   0:00 /usr/bin/conmon --api-version 1 -c 1c5ef66dda21fa52208c9b595974d329221eb0b3717cc6c805bfab329bc84656 -u 1c5ef66dda21fa52208c9b595974d329221eb0b3717cc6c805bfab329bc84656 -r /usr/bin/crun -b /home/sheepdestroyer/.local/share/containers/storage/overlay-containers/1c5ef66dda21fa52208c9b595974d329221eb0b3717cc6c805bfab329bc84656/userdata -p /run/user/1000/containers/overlay-containers/1c5ef66dda21fa52208c9b595974d329221eb0b3717cc6c805bfab329bc84656/userdata/pidfile -n sheepvibes-dev-app --exit-dir /run/user/1000/libpod/tmp/exits --persist-dir /run/user/1000/libpod/tmp/persist/1c5ef66dda21fa52208c9b595974d329221eb0b3717cc6c805bfab329bc84656 --full-attach -s -l journald --log-level warning --syslog --runtime-arg --log-format=json --runtime-arg --log --runtime-arg=/run/user/1000/containers/overlay-containers/1c5ef66dda21fa52208c9b595974d329221eb0b3717cc6c805bfab329bc84656/userdata/oci-log --conmon-pidfile /run/user/1000/containers/overlay-containers/1c5ef66dda21fa52208c9b595974d329221eb0b3717cc6c805bfab329bc84656/userdata/conmon.pid --exit-command /usr/bin/podman --exit-command-arg --root --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage --exit-command-arg --runroot --exit-command-arg /run/user/1000/containers --exit-command-arg --log-level --exit-command-arg warning --exit-command-arg --cgroup-manager --exit-command-arg systemd --exit-command-arg --tmpdir --exit-command-arg /run/user/1000/libpod/tmp --exit-command-arg --network-config-dir --exit-command-arg  --exit-command-arg --network-backend --exit-command-arg netavark --exit-command-arg --volumepath --exit-command-arg /home/sheepdestroyer/.local/share/containers/storage/volumes --exit-command-arg --db-backend --exit-command-arg sqlite --exit-command-arg --transient-store=false --exit-command-arg --hooks-dir --exit-command-arg /usr/share/containers/oci/hooks.d --exit-command-arg --runtime --exit-command-arg crun --exit-command-arg --storage-driver --exit-command-arg overlay --exit-command-arg --storage-opt --exit-command-arg overlay.mount_program=/usr/bin/fuse-overlayfs --exit-command-arg --events-backend --exit-command-arg journald --exit-command-arg container --exit-command-arg cleanup --exit-command-arg --stopped-only --exit-command-arg 1c5ef66dda21fa52208c9b595974d329221eb0b3717cc6c805bfab329bc84656
